timeStamp,*.*..www00...www.denominator,us-east-1.*..cloudfront00...cloudfront.monolith,us-east-1.*..webserver-elb00...webserver-elb.elb,us-east-1.zoneA..webserver09...webserver.monolith,us-east-1.*..appserver-elb00...appserver-elb.elb,us-east-1.zoneB..appserver04...appserver.monolith,us-east-1.zoneB..rdsmysql01...rdsmysql.store,us-east-1.*..content-s300...content-s3.store,us-east-1.zoneB..webserver10...webserver.monolith,us-east-1.zoneA..rdsmysql00...rdsmysql.store,us-east-1.zoneB..webserver01...webserver.monolith,us-east-1.zoneA..appserver03...appserver.monolith,us-east-1.zoneA..webserver06...webserver.monolith,us-east-1.zoneC..appserver02...appserver.monolith,us-east-1.zoneB..webserver07...webserver.monolith,us-east-1.zoneA..webserver00...webserver.monolith,us-east-1.zoneA..webserver03...webserver.monolith,us-east-1.zoneA..appserver00...appserver.monolith,us-east-1.zoneB..appserver01...appserver.monolith,us-east-1.zoneC..webserver11...webserver.monolith,us-east-1.zoneB..webserver04...webserver.monolith,us-east-1.zoneC..appserver05...appserver.monolith,us-east-1.zoneC..webserver08...webserver.monolith,us-east-1.zoneC..webserver02...webserver.monolith,us-east-1.zoneC..webserver05...webserver.monolith,tag
1652,0.158,0.118333333,0.124,0,0.056,0,0.01,0.013,0,0.005,0,0.019,0.084,0,0,0,0,0,0.024,0,0,0,0,0,0.11,0
1653,0.112666667,0.069666667,0.111,0,0.051,0,0,0.016,0,0.005,0.076,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0
1654,0.1224,0.0738,0.1175,0,0.0545,0,0,0.006333333,0,0.0055,0,0.022,0,0,0,0,0,0,0.019,0.089,0,0,0,0.08,0,0
1655,0.1665,0.032,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,97.669,97.54033333,146.167,0,0,0,0,0.02,0,0,0,0,0,0,150.947,0,0,0,0,140.812,0,0,0,0,0,1
1657,62.937,58.11375,115.9175,0,0,0,0,0.0155,100.695,0.022,0,0,0,0,0,0,0,0,0,130.672,0,0.087,0,0,0,0
1658,38.6055,47.042,58.67,0,0,0,0,0.006,0,0,0,0,0,0,0,0,40.988,0,0,50.981,0,0,60.844,81.102,0,0
1659,5.886,5.733333333,8.49925,10.994,0.450916667,0.271,0.039142857,0.018,0,0.0404,0.987,0.09225,0,0.1835,0,0.085,0,0.342,0.296,21.217,0,0.0695,0,0,0,0
1660,0.066333333,0.025,0,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,0.1375,0.089,0.1145,0,0.0495,0,0.005,0.0065,0,0.004,0,0.019,0,0,0.08,0,0.085,0.019,0,0,0,0,0,0,0,0
1662,0.1345,0.087,0.116,0,0.0495,0,0.005,0.011,0,0,0,0.018,0,0,0,0.076,0,0,0,0,0,0.019,0.084,0,0,0
1663,0.124333333,0.075333333,0.118,0,0.053,0,0.005,0.0115,0,0,0,0,0,0,0.08,0,0,0,0.02,0,0,0,0,0,0,0
1664,0.135,0.0905,0.121,0,0.06,0.025,0,0.012,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0,0
1665,0.1365,0.0895,0.113,0,0.054,0,0.009,0.007,0,0,0,0.025,0,0,0,0,0,0,0,0,0.082,0,0,0,0,0
1666,0.161666667,0.113666667,0.122,0,0.058,0,0.005,0.006,0,0.01,0,0.026,0.083,0,0,0,0,0,0,0,0,0.022,0,0,0.09,0
1667,0.139,0.092,0.1175,0,0.0555,0,0.0095,0.0095,0.082,0,0,0,0,0.025,0,0,0,0,0,0.084,0,0.024,0,0,0,0
1668,0.1284,0.0792,0.1245,0,0.0525,0,0.007,0.009333333,0.086,0,0,0,0,0,0,0,0,0.021,0.023,0,0,0,0,0,0.089,0
1669,33.56866667,33.52733333,33.494,0.072,0.0495,0,0,0,0,0.005,0,0.016,0.078,0,0,0,0,0,0.02,0,0,0,0,0,0,1
1670,0.1195,0.0755,0.0985,0.059,0.041,0,0.0045,0.0115,0.086,0,0,0,0,0.02,0,0,0,0,0.011,0,0,0,0,0,0,0
1671,0.146,0.108,0.106333333,0,0.0485,0.032,0.004,0.014,0.082,0.008,0.067,0.016,0,0.018,0.071,0,0,0,0,0,0,0.016,0,0,0,0
1672,0.10025,0.051,0.105,0,0.052,0,0.011,0.005666667,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0.025,0,0,0,0
1673,0.130666667,0.086333333,0.098,0,0.04,0,0.004,0.006,0,0.004,0.07,0,0,0,0,0,0,0.016,0,0,0,0.017,0,0.074,0,0
1674,0.1305,0.08275,0.1075,0,0.0475,0,0,0.0105,0,0.004,0,0,0,0.016,0.079,0,0.065,0,0.019,0,0,0,0,0,0,0
1675,0.138333333,0.1,0.1145,0,0.05,0,0.0065,0.005,0,0,0.065,0,0.09,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0
1676,0.100333333,0.059666667,0.114,0,0.055,0,0.006,0.008,0,0,0,0,0,0.021,0,0.081,0,0,0,0,0,0,0,0,0,0
1677,30.2098,30.1486,50.19566667,0.0815,50.10533333,0.014,0,0.006,0,0.005,0,0.02,150.32,0,0,0,0,0,0,0,0,0,0,0,0,1
1678,0.13675,0.08725,0.116,0,0.052,0,0.005,0.0075,0.087,0.005,0,0.02,0.08,0,0,0,0,0,0,0,0,0.02,0,0,0,0
1679,20.315,20.2516,20.201,0.085,20.14433333,0,0.009,0.004,0,0,0,0,0,0,60.337,0,0,0.024,0.026,0,0,0,0,0.087,0,0
1680,0.1395,0.091,20.299,0.089,20.2,0,0.0085,0.008,0,0.011,0,0,0,0.050333333,40.397,0,0,0,0,0,0,0.021,0,0,0,0
1681,0.1538,0.1042,0.117333333,0.101,0.057333333,0.021,0.006,0.0135,0,0.01,0.074,0,0,0,0.078,0,0,0.023,0,0,0,0.032,0,0,0,0
1682,0.156,0.1145,0.114333333,0,0.052,0,0,0.006,0,0.006666667,0,0,0,0,0.083,0,0.101,0.026,0.021,0,0,0.019,0,0.063,0,0
1683,0.1525,0.10875,0.106666667,0,0.046333333,0.02,0.0065,0.017,0.076,0.004,0.073,0,0,0.016,0.09,0,0,0,0.02,0,0,0,0,0,0,0
1684,0.1175,0.076,0.11,0,0.048,0,0,0.005,0,0.007,0,0,0,0,0,0,0.07,0,0.02,0,0,0,0,0,0,0
1685,0.132,0.0885,0.129,0,0.05,0.021,0,0.005,0,0.006,0,0,0,0,0.089,0,0,0,0,0,0,0,0,0,0,0
1686,0.095,0.052,0.093,0,0.044,0,0.005,0.013333333,0,0,0,0,0,0,0,0,0.069,0,0.015,0,0,0,0,0,0,0
1687,0.116666667,0.068,0.123,0,0.059,0,0.012,0.0075,0,0,0,0,0,0,0,0,0,0.027,0,0,0,0,0,0.086,0,0
1688,25.17,25.1295,50.198,0,50.14,0,0,0.0065,0,0.01,0,100.193,0,0,0,0.084,0,0,0.025,0,100.253,0,0,0,0,1
1689,0.1025,0.0545,0.124,0,0.051,0,0.005,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.088,0,0
1690,0.132,0.087,0.122,0,0.052,0,0.009,0.006,0,0.005,0,0,0,0,0,0.09,0,0,0.024,0,0,0,0,0,0,0
1691,0.1868,0.14475,0.10975,0,0.05075,0,0,0,0,0.006,0.077,0.017333333,0,0,0,0,0,0.023,0,0,0.079,0,0.065,0.091,0,0
1692,0.0785,0.065,0.113,0,0.046,0,0,0.009,0.089,0.005,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0
1693,0.181,0.13625,0.10725,0,0.05025,0,0.004666667,0,0.08,0.01,0,0,0.069,0,0,0.079,0,0,0.020666667,0,0,0.019,0.088,0,0,0
1694,0.1625,0.12075,0.118333333,0.071,0.053666667,0.021,0.012,0.014,0.079,0.0065,0,0.0255,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0
1695,0.10125,0.05925,0.106,0,0.048,0,0,0.016333333,0,0.005,0.073,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,0.12575,0.085,0.104,0,0.054,0,0.01,0.014,0,0.008,0,0,0,0,0,0.065,0,0,0.023,0,0.088,0.02,0,0,0,0
1697,0.1245,0.085,0.113,0,0.049,0,0.005,0.009,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0.078,0
1698,0.124,0.0732,0.112,0.07,0.0495,0.016,0.006,0.009,0,0,0,0,0,0,0,0,0,0.022,0,0.088,0,0,0,0,0,0
1699,0.125333333,0.068666667,0.118,0,0.05,0,0.008,0.0085,0,0,0,0,0,0,0,0,0,0.022,0,0,0.084,0,0,0,0,0
1700,0.13375,0.09,0.1185,0.077,0.0515,0,0.005,0.009,0,0.005,0,0,0,0.02,0,0.077,0,0,0,0,0,0,0,0,0,0
1701,0.1205,0.0795,0.11,0,0.05,0.02,0,0.007,0.076,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,0.16825,0.11825,0.119666667,0.093,0.055333333,0.02,0,0.014,0,0.005,0.084,0.02,0,0,0,0,0,0,0.02,0.087,0,0,0,0,0,0
1703,0.10725,0.05775,0.113,0,0.048,0,0,0.011333333,0,0.004,0,0,0,0.019,0,0,0,0,0,0,0,0,0.086,0,0,0
1704,0.338,0.1575,0.1275,0,0.058,0,0.006,0,0,0,0,0,0.1,0,0,0,0,0.02,0.022,0,0.086,0,0,0,0,0
1705,0.117666667,0.18975,0.3065,0.08,0.054,0,0.007,0.0075,0,0.005,0,0.019,0,0,0,0,0,0,0.023,0,0.088,0,0,0,0,0
1706,0.1675,0.111,0.138,0,0.064,0,0.008,0.01,0,0,0,0,0,0.024,0,0.097,0,0,0,0,0,0,0,0,0,0
1707,0.125333333,0.075,0.137,0,0.061,0,0,0.008,0.104,0.005,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
1708,53.66133333,53.59866667,53.558,0,33.47033333,0,0.005,0,0,0.007,0,0.0215,0,0,100.315,0,0,0,0,0,0.09,0,0,0,0,1
1709,25.23375,25.1805,33.51966667,0,0.05,0.02,0,0.006,0,0.007,0.067,0.027,0,0,0,0,0,0.015,0,0,0,0,0,0.087,0.08,1
1710,16.98533333,16.93066667,0,0,0,0,0,0.014,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0.039,0,0,0,0
1711,8.7034,10.782,0.3655,0.331,0.15725,0,0.0065,0.006,0,0.036,0,0.023,0.197,0,0,0,0,0.041,0.113,0,0,0.017,0.444,0,0.166,0
1712,0.112666667,0.08575,0.1185,0,0.0515,0.02,0,0.0095,0,0.005,0.086,0,0,0,0,0,0,0,0.02,0.079,0,0,0,0,0,0
1713,0.2075,0.16,0.12275,0.086,0.0565,0,0.007666667,0,0,0.005,0,0.021,0,0,0,0,0,0,0.019,0,0.085,0.03,0,0.088,0,0
1714,0.074,0.0265,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,0.164666667,0.12,0.129,0,0.0625,0,0.013,0.006,0,0.005,0.09,0.021,0,0,0,0.103,0,0,0,0,0,0.029,0,0,0,0
1716,0.1254,0.0806,0.124,0,0.052,0.02,0.005,0.012333333,0,0,0,0,0,0,0,0,0.09,0,0.019,0,0,0,0,0,0.086,0
1717,0.0775,0.029,0,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,0.1016,0.0532,0.119,0,0.057,0.027,0,0.009,0,0.01,0,0,0,0,0,0,0.086,0,0,0,0,0,0,0,0,0
1719,0.1385,0.0955,0.13,0.097,0.057,0,0,0.015,0,0.006,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0
1720,0.0978,0.051,0.121,0,0.059,0,0.015,0.00625,0,0,0.086,0,0,0,0,0,0,0,0.031,0,0,0,0,0,0,0
1721,60.2122,75.19675,100.214,0,100.1483333,0.022,0.005,0.016,0.089,0,0,0,0,0,0,0,0,0.02,0,0.084,0,0,300.362,0,0,1
1722,80.262,60.1715,120.289,0,120.1965,0,0,0.0095,0,0.005,0,0,0,0,0,0,0.081,0.014,0,0,0,0,240.422,0,0,0
1723,0.136,0.0855,0.122,0,0.053,0,0.005,0.006,0,0,0.091,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0
1724,0.1308,0.0798,0.12,0,0.0545,0,0.009,0.012,0,0.005,0,0.023,0,0,0,0,0,0,0,0,0.087,0,0.088,0,0,0
1725,0.0745,0.0245,0,0,0,0,0,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,0.1244,0.0575,0.106,0,0.051,0,0.009,0.011,0,0,0,0,0,0,0,0,0.078,0,0.024,0,0,0,0,0,0,0
1727,0.1905,0.147666667,0.119333333,0,0.050666667,0,0.011,0,0,0.005333333,0,0.021,0,0,0.083,0,0.0865,0,0.02,0,0,0.048,0,0,0,0
1728,0.133,0.08725,0.1145,0,0.0515,0.02,0.005,0.0085,0,0.006,0,0.02,0,0,0,0,0.083,0,0,0,0.084,0,0,0,0,0
1729,0.084,0.034,0,0,0,0,0,0.0165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,0.2045,0.16,0.12075,0,0.05475,0,0.006666667,0,0.085,0.005,0,0.018,0,0,0,0,0.089,0.02,0.026,0,0.081,0,0,0.083,0,0
1731,150.735,150.684,150.644,0,0,0,0,0,150.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1732,33.617,33.57,100.626,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,100.597,0,0,0,0,0,0
1733,0.083,0.029,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,2.96775,2.92325,5.79,0,0.33625,0.234,0.01575,0.01,0,0,0,0.074,0,0,0,0,10.773,0.1235,0,0,0,0,0,0.74,0,0
1735,0.19125,0.14725,0.11625,0,0.05225,0.019,0.009,0,0,0.005,0,0.03,0.083,0.02,0,0,0,0,0,0,0.086,0,0.083,0,0.09,0
1736,0.083,0.0335,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,0.1675,0.1235,0.117,0,0.051333333,0,0.0065,0.029,0.081,0.009,0,0.021,0,0.027,0,0,0,0,0,0,0.087,0,0,0,0.085,0
1738,0.125,0.074,0.139,0,0.073,0,0.008,0.0075,0.103,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0
1739,0.1145,0.066,0.12,0.083,0.056,0,0.01,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0
1740,0.1945,0.1495,0.1215,0,0.0575,0,0.011,0,0,0.005,0,0.02,0,0,0,0,0.086,0,0.027,0,0,0,0,0.081,0,0
1741,0.112666667,0.064,0.111,0,0.053,0,0,0.006,0,0.005,0,0,0,0.02,0,0,0,0,0,0,0.082,0,0,0,0,0
1742,0.115,0.067333333,0.118,0,0.05,0.022,0.008,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0,0
1743,25.228,25.17675,33.52133333,0.08,0.052,0,0,0.012,0,0.005,0.078,0,0,0,0,0,0,0,0.019,0,0,0.02,0,0,0,1
1744,0.203,0.145,0.112,0,0.051,0,0.009,0,0,0.005,0,0,0,0.025,0,0,0.0775,0,0.02,0,0,0,0,0,0,0
1745,0.142,0.0905,0.118,0,0.0865,0,0,0.007,0.159,0.006,0,0.022,0,0,0,0.085,0,0.041,0,0,0,0,0,0,0,0
1746,0.1355,0.092,0.118,0,0.052,0,0,0.012,0.08,0.005,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0
1747,0.213,0.167,0.132,0,0.0575,0.02,0.009,0,0,0,0.079,0,0,0,0,0,0.107,0,0.027,0,0,0,0,0,0,0
1748,0.166,0.124,0.1135,0,0.05125,0.019,0.005,0.015,0,0.007,0,0.016,0,0.027,0,0,0,0,0.023,0.083333333,0.076,0,0,0,0,0
1749,0.116333333,0.068666667,0.123,0,0.058,0,0,0.007,0,0.006,0,0.023,0,0,0,0,0,0,0,0,0,0,0.089,0,0,0
1750,0.166,0.1195,0.115,0,0.050333333,0,0.0045,0.007,0,0.009,0.073,0,0,0,0,0.086,0.083,0,0.0185,0,0,0.025,0,0,0,0
1751,0.213,0.167,0.123,0,0.055,0,0,0,0,0.01,0,0.026,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,0.124666667,0.074666667,0.125,0,0.06,0,0.006,0.0115,0,0,0.09,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0
1753,0.166,0.118333333,0.1215,0,0.0585,0,0.008,0.012,0,0,0,0,0,0,0,0.101,0,0.024,0,0,0,0,0,0,0.078,0
1754,37.7325,37.67975,50.19866667,0,50.115,0,0.005,0.01,0,0.004,0,0,0.089,0,0,0,75.2035,0,0,0,0,0.0195,0,0,0,1
1755,46.938,46.88933333,46.848,140.297,46.78233333,0,0,0,0.088,0.006,0,0.013,0,0,0,0,0,0.017,0,0,0,0,0,0.064,0,0
1756,17.6755,17.622,70.364,0,70.283,0,0,0.009333333,0,0,0,0,0,0,0,0,0,0,0,0,70.334,0,0,0,0,0
1757,0.13325,0.09025,0.1155,0,0.054,0,0.009333333,0.008,0.076,0.0155,0,0,0,0.057,0,0,0,0,0.025,0,0.084,0,0,0,0,0
1758,0.1355,0.0905,0.1235,0,0.0545,0,0.008,0.009,0,0.006,0,0.019,0,0,0.085,0,0,0.022,0,0,0,0,0,0,0.08,0
1759,0.19225,0.146,0.10775,0,0.04975,0,0.0065,0,0,0.0065,0.067,0.022,0.088,0,0,0.071,0,0.025,0,0,0,0.0185,0.085,0,0,0
1760,0.39375,0.14775,0.142666667,0,0.064666667,0.0315,0.013,0.01,0,0.005,0,0.023,0,0,0.135,0.082,0,0,0,0,0,0,0,0.088,0,0
1761,0.16525,0.11575,0.110333333,0,0.051333333,0,0.007,0.011,0,0.007,0,0,0,0,0,0,0.074,0,0.021,0.072,0.09,0.022,0,0,0,0
1762,0.077,0.032,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,30.24966667,30.196,90.499,0,90.376,0,0,0.011,0,0,0,90.296,0,0,0,0,90.461,0,0,0,0,0,0,0,0,1
1764,48.0425,47.98675,63.94066667,0,63.825,0,0,0.007,0,0,0,63.68033333,0,0,0,60.5,0,0,0,0,0,0,65.5825,0,0,0
1765,7.93625,7.886,10.46366667,0,10.36533333,0,0.006333333,0.007,0,0.011,0,0.024,15.3005,0,0,0,0,15.3375,0,0.628,0,0,0,0,0,0
1766,0.1584,0.13125,0.128333333,0,0.06,0.026,0.006,0.013,0,0.009,0,0,0.091,0,0,0,0,0.021,0.025,0,0,0,0.092,0,0.091,0
1767,0.0785,0.027333333,0,0,0,0,0,0.010666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,0.0978,0.057,0.113,0,0.052,0,0,0.008333333,0,0.004,0,0,0,0.019,0,0,0.081,0,0,0,0,0,0,0,0,0
1769,0.212,0.124,0.1305,0,0.0565,0,0.0115,0.016,0,0,0.097,0.031,0,0,0,0.084,0,0,0,0,0,0.025,0,0,0,0
1770,0.1385,0.097,0.12,0,0.062,0,0.01,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0.09,0,0
1771,0.197,0.145666667,0.117666667,0.095,0.046333333,0.013,0.004,0,0,0.0045,0,0,0,0.019,0,0,0,0,0,0,0,0.02,0,0.082,0,0
1772,0.169,0.1256,0.117,0,0.05175,0.0215,0.00525,0.006,0.086,0,0,0.019,0.079,0,0,0,0,0,0,0,0,0.02,0,0,0.083,0
1773,0.131,0.082,0.114,0,0.055,0,0,0.006,0,0.005,0,0,0,0,0,0.082,0,0,0.02,0,0,0,0,0,0,0
1774,0.1055,0.0595,0.122,0,0.058,0,0.008,0.008666667,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0
1775,0.191,0.143,0.113,0,0.053,0.022,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079,0,0,0
1776,33.59633333,33.552,50.2755,0,50.199,0.022,0.009,0.016,0,0,0,0,0.081,0,0,0,0,0,0,0,0,0,100.413,0,0,1
1777,0.155666667,0.108333333,0.1185,0,0.0515,0.02,0.005,0.007,0.076,0.006,0,0,0,0,0.076,0,0,0,0.018,0,0,0,0,0,0,0
1778,2.68825,2.64375,5.218,0,5.1555,0.02,0.0165,0.0065,10.286,0.005,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0,0.089,0
1779,0.1,0.0535,0.114,0,0.054,0,0.006,0.007666667,0,0,0,0.021,0,0,0.081,0,0,0,0,0,0,0,0,0,0,0
1780,0.1405,0.091,0.118,0.086,0.056,0,0,0.009,0,0.009,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0
1781,0.17375,0.1255,0.121666667,0,0.059,0,0,0.006,0.088,0.007666667,0,0.019,0.099,0.025,0,0,0,0,0.023,0,0,0,0,0.079,0,0
1782,0.13425,0.08825,0.116,0,0.063,0,0.01,0.006,0,0.015,0,0,0,0.03,0,0.089,0,0,0,0,0,0.027,0,0.088,0,0
1783,0.196,0.146,0.119,0,0.052,0,0,0,0,0.005,0,0,0.088,0,0,0,0,0.02,0,0,0,0,0,0,0,0
1784,16.83866667,16.79133333,0.125,0,0.056,0.022,0.006,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,1
1785,30.372,30.3225,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,40.597,40.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,0.3955,0.351,0.41775,0,0.2245,0.175,0.135,0.009,0,0.009,0.342,0.015,0,0.023,0,0,0,0,0,0,0.235,0,0,0.3495,0,0
1788,0.198333333,0.154333333,0.117333333,0,0.053,0,0.005,0,0.083,0.009,0,0,0,0,0,0,0.089,0,0.021333333,0,0.09,0,0,0,0,0
1789,0.1965,0.155,0.113,0,0.052,0,0.0065,0,0,0,0.079,0,0,0.023,0,0,0,0.019,0,0.079,0,0,0,0,0,0
1790,0.13725,0.08975,0.1145,0,0.056,0,0,0.0145,0,0.0075,0.08,0,0,0,0,0,0,0,0.026,0,0,0.022,0,0.084,0,0
1791,0.076666667,0.029666667,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,0.1395,0.09625,0.1225,0.084,0.0535,0,0.004,0.01,0,0.005,0,0.019,0,0,0.089,0,0,0,0,0,0,0.019,0,0,0,0
1793,0.073333333,0.026,0,0,0,0,0,0.009333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,0.104,0.06225,0.115,0,0.053,0.025,0.011,0.012666667,0,0,0,0,0,0,0.081,0,0,0,0,0,0,0,0,0,0,0
1795,0.142,0.094,0.117,0,0.053,0,0.009,0.013,0.081,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0
1796,0.141,0.096,0.115,0,0.058,0,0,0.0125,0,0.0125,0,0.0285,0,0,0,0,0.083,0,0,0,0.087,0,0,0,0,0
1797,0.139,0.091,0.125,0.087,0.051,0.023,0.007,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,0.171,0.117,0.117,0.083,0.0595,0,0.013,0.007,0,0.009,0,0.03,0,0,0,0,0,0.025,0,0,0,0,0.089,0,0,0
1799,0.071,0.068,0.112,0,0.057,0,0,0.0135,0,0.006,0,0,0,0,0,0,0,0.026,0,0.087,0,0,0,0,0,0
1800,75.23675,75.16075,150.2515,0,150.1855,0.021,0.006,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.22,0,1
1801,127.8815,127.83425,255.5435,0,255.417,0,0,0.0065,0,0,0,0,0,0,0,0,260.497,0,0,0,0,0,0,250.429,0,0
1802,0.121666667,0.075666667,0.126,0,0.065,0,0.005,0.009,0,0,0,0,0,0,0,0,0.092,0.02,0,0,0,0,0,0,0,0
1803,54.3948,54.337,90.499,120.574,90.39666667,0.02,0.005,0.0095,0,0,0,0,150.609,0,0,0,0,0,0,0,0,0,0,0.095,0,0
1804,20.33975,20.27575,26.97533333,0,26.89266667,0.025,0.008,0.012,0,0.009,0,0,0,0,0.089,0,80.612,0,0,0,0,0,0,0.085,0,0
1805,0.103,0.058,0.12,0,0.052,0.024,0.008,0.011333333,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,37.77225,37.727,50.26433333,0,0.054,0,0.009666667,0.006,0,0.0188,0,0,0,0.130714286,0.082,0,0,0,0,0,0,0.022,0.09,150.521,0,1
1807,0.070333333,0.025,0,0,0,0,0,0.008333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,17.667,17.62125,70.379,0,0,0,0,0.007,0,0,0,0,70.354,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,0.0785,0.0305,0,0,0.221,0,0.008,0.0125,0,0.049,0,0,0,0.269,0,0,0,0,0,0,0,0.02,0,0,0,0
1810,0.2035,0.152,0.1175,0,0.055,0,0,0,0.084,0.006,0.083,0.022,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0
1811,0.152,0.095,0.127,0.088,0.061,0,0.006,0.013,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0
1812,0.143,0.098,0.119,0,0.05,0,0,0.024,0,0.005,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0.08,0
1813,0.0985,0.05625,0.12,0,0.049,0,0,0.009,0,0.006,0,0,0,0.02,0,0,0.084,0,0,0,0,0,0,0,0,0
1814,0.1592,0.1086,0.128666667,0.102,0.055333333,0,0.0065,0.0095,0,0.006,0,0,0,0,0,0,0,0.0215,0,0,0,0.024,0,0.094,0.085,0
1815,0.1244,0.0788,0.1265,0,0.052,0,0.006,0.011,0,0,0.089,0.023,0,0,0,0,0,0.021,0,0,0,0,0,0,0.088,0
1816,0.117333333,0.071333333,0.128,0,0.056,0,0.005,0.0135,0,0,0,0.02,0,0,0,0,0.086,0,0,0,0,0,0,0,0,0
1817,0.1476,0.09325,0.1225,0,0.0595,0,0.008,0.008,0,0,0,0,0.086,0,0,0,0,0.021,0,0,0.089,0.025,0,0,0,0
1818,0.078333333,0.056,0.103,0,0.053,0,0.009,0.009666667,0,0,0,0,0,0,0,0,0,0,0.025,0,0.076,0,0,0,0,0
1819,20.2308,20.1832,25.1875,0,0.055666667,0.022,0.006,0.015,0,0.0065,0,0,0,0.022,0,0.086,0,0,0.019,0,0.082,0,0.081,0,0,1
1820,0.137,0.0794,0.212,0,0.1,0,0,0.01025,0.151,0.021,0,0,0,0,0,0,0,0,0,0,0,0.044,0,0,0,0
1821,0.155333333,0.105666667,0.1145,0.089,0.061666667,0,0.006,0.007,0,0.007,0.158,0.0275,0,0.022,0,0,0,0,0,0,0,0,0,0.078,0,0
1822,0.112,0.064333333,0.119,0,0.054,0,0.006,0.008,0,0,0.081,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0
1823,0.195666667,0.151333333,0.119333333,0,0.051666667,0.019,0.009,0,0,0.005,0.09,0,0,0.0235,0,0.086,0.081,0,0,0,0,0,0,0,0,0
1824,0.174,0.119333333,0.127,0,0.0615,0,0.009,0.007,0.097,0.005,0,0,0.081,0,0,0,0,0,0.021,0,0,0.024,0,0,0,0
1825,0.1538,0.12825,0.119,0,0.054333333,0,0.0075,0.015,0,0.006,0,0.026,0,0,0,0,0,0,0.021,0,0.087,0.02,0,0.079,0.094,0
1826,0.13625,0.077,0.1155,0,0.059,0,0,0.013,0.083,0.0105,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0.086,0
